,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-09-17 23:44:34.935403,,,,,,,,,
1,Simulation configuration ID,2329b665-43c4-450f-9fd5-7477d1a19c1c,,,,,,,,,
2,Network,SimbenchNetwork_Ethernet_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Star Overlay Topology with 25 agents,,,,,,,,,
4,Agent communication pattern,VoltageRegulation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 8 B,upper bound = 50 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,30000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,HIERARCHICAL,,,,,,,,,
0,,,0.0,44.0,substation_agent_0,15.0,pdc_agent_0,0.0,0.0,15.0,44.0
1,,,1.0,44.0,substation_agent_0,33.0,pdc_agent_1,0.0,0.0,33.0,44.0
2,,,2.0,44.0,substation_agent_0,27.0,pdc_agent_2,0.0,0.0,27.0,44.0
3,,,102200.0,86.0,pdc_agent_0,15.0,substation_agent_0,44.0,0.0,15.0,86.0
4,,,102201.0,106.0,pdc_agent_1,33.0,substation_agent_0,44.0,0.0,33.0,106.0
5,,,102202.0,91.0,pdc_agent_2,27.0,substation_agent_0,44.0,0.0,27.0,91.0
