,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-07-25 23:08:13.540955,,,,,,,,,
1,Simulation configuration ID,9c83e02b-82c6-4eec-8635-347dabc50dee,,,,,,,,,
2,Network,SimbenchNetwork_5G_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Star Overlay Topology with 23 agents,,,,,,,,,
4,Agent communication pattern,DemandSupplyBalancing,,,,,,,,,
5,Trigger Type,EVENT_TRIGGERED,,,,,,,,,
6,Data size generator,"Increasing data size generator with lower bound = 200 B,upper bound = 1000 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,30000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,CENTRALIZED,,,,,,,,,
0,,,0.0,65.0,control_center_agent,991.0,generation_agent_2,0.0,28.0,536.0,93.0
1,,,0.0,65.0,control_center_agent,991.0,generation_agent_2,0.0,48.0,455.0,113.0
2,,,101700.0,14030.0,generation_agent_2,991.0,control_center_agent,93.0,19.0,536.0,14049.0
3,,,101700.0,14030.0,generation_agent_2,991.0,control_center_agent,93.0,33.0,455.0,14063.0
4,,,101701.0,14050.0,generation_agent_2,991.0,control_center_agent,113.0,19.0,536.0,14069.0
5,,,101701.0,14050.0,generation_agent_2,991.0,control_center_agent,113.0,33.0,455.0,14083.0
